;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
362;362;59.36073847;95.616;178.0400789;DOE1.txt;0.0;29.7;6x2_Lego;1.10915947;0.17861869930000002;12.12928581;527;4.9;226;43;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
363;363;59.41278203;95.18;177.628758;DOE1.txt;0.0;29.7;6x2_Lego;1.3444049359999999;0.3806832433;13.83678246;527;4.9;254;44;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
364;364;59.40621294;96.038;178.7030453;DOE1.txt;0.0;29.7;6x2_Lego;0.6944916844;0.1020851582;12.33903599;527;14.1;226;45;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
365;365;59.4230439;96.118;178.7132253;DOE1.txt;0.0;29.7;6x2_Lego;0.6882176399000001;0.0940650925;10.43149853;527;14.1;254;46;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
366;366;59.34252235;95.802;178.2428333;DOE1.txt;0.0;29.7;6x2_Lego;0.9675614238;0.05462910607;12.15774536;527;14.1;226;47;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
367;367;59.35612339;95.863;178.2559881;DOE1.txt;0.0;29.7;6x2_Lego;0.9566200972;0.04873125255;11.29911232;527;14.1;254;48;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
368;368;59.44860466;95.919;178.4948445;DOE1.txt;0.0;18.3;6x2_Lego;0.8768603802;0.16307809950000002;11.82289791;527;4.9;226;49;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
369;369;59.50256543;95.613;178.1250399;DOE1.txt;0.0;18.3;6x2_Lego;1.100738049;0.35678833719999997;13.69153881;527;4.9;254;50;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
370;370;59.38929447;95.55;177.91919040000002;DOE1.txt;0.0;18.3;6x2_Lego;1.173563004;0.1987331063;12.08991051;527;4.9;226;51;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
371;371;59.435729;95.04799999999999;177.49372649999998;DOE1.txt;0.0;18.3;6x2_Lego;1.419863701;0.38999554509999995;13.70491886;527;4.9;254;52;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
372;372;59.43984143;96.027;178.6077845;DOE1.txt;0.0;18.3;6x2_Lego;0.7483584881;0.09612955898;12.58192825;527;14.1;226;53;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
373;373;59.45970702;96.109;178.60244719999997;DOE1.txt;0.0;18.3;6x2_Lego;0.7520530223999999;0.08601156621999999;10.95511055;527;14.1;254;54;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
374;374;59.36245299;95.795;178.1975971;DOE1.txt;0.0;18.3;6x2_Lego;0.9956678151999999;0.05493057147;10.75893593;527;14.1;226;55;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
375;375;59.37290264;95.85600000000001;178.192443;DOE1.txt;0.0;18.3;6x2_Lego;0.9953055381999999;0.04896434768999999;11.69534206;527;14.1;254;56;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
376;376;59.41136818;95.919;178.5930424;DOE1.txt;0.0;29.7;6x2_Lego;0.8247119784;0.17830283940000002;11.82289791;527;4.9;226;57;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
377;377;59.46418036;95.613;178.233018;DOE1.txt;0.0;29.7;6x2_Lego;1.03748107;0.3764401078;13.69153881;527;4.9;254;58;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
378;378;59.36980966;95.55;177.97577019999997;DOE1.txt;0.0;29.7;6x2_Lego;1.143216014;0.2041561157;12.08991051;527;4.9;226;59;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
379;379;59.42010332;95.04799999999999;177.5450822;DOE1.txt;0.0;29.7;6x2_Lego;1.3825279469999998;0.4027326703;13.70491886;527;4.9;254;60;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
380;380;59.40423147;96.027;178.7007393;DOE1.txt;0.0;29.7;6x2_Lego;0.6959028244000001;0.1020570472;12.58192825;527;14.1;226;61;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
381;381;59.42131866;96.109;178.7083084;DOE1.txt;0.0;29.7;6x2_Lego;0.6910896301;0.09460993111;10.95511055;527;14.1;254;62;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
382;382;59.34495991;95.795;178.238968;DOE1.txt;0.0;29.7;6x2_Lego;0.9697902203;0.05442941189;10.75893593;527;14.1;226;63;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
383;383;59.35553667;95.85600000000001;178.2507583;DOE1.txt;0.0;29.7;6x2_Lego;0.9592671394;0.050162505360000005;11.69534206;527;14.1;254;64;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
384;384;59.19924722;94.965;178.10358080000003;DOE1.txt;0.0;24.0;6x2_Lego;1.030897737;0.1114792228;13.0567627;350;9.5;240;65;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
462;462;28.97830273;41.856;89.16729147;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9270347953;0.4295442998;14.60288906;173;4.9;226;1;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
463;463;28.94743855;41.857;89.16862274;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9231573939;0.4232682586;14.70363331;173;4.9;226;2;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
464;464;29.59165998;42.826;89.38504957;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.8842291831999999;0.5017510056000001;11.85129642;527;4.9;226;3;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
465;465;29.56596241;42.828;89.3887377;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.8826519847000001;0.4995595515;11.74464798;527;4.9;226;4;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
466;466;28.49995997;41.674;89.2325013;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9783501625;0.608448863;16.40124512;173;4.9;254;5;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
467;467;28.38424556;41.638000000000005;89.23708715;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9741384387;0.6634411216;16.52279663;173;4.9;254;6;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
468;468;29.2520498;42.669;89.46174065;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9366831183;0.5342856646;13.51212788;527;4.9;254;7;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
469;469;29.18181989;42.643;89.46674683;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9368191956999999;0.5300849676;13.48430347;527;4.9;254;8;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
470;470;28.97655241;41.651;88.85328819;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.0341444020000001;0.3406449258;14.99487877;173;4.9;226;9;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
471;471;28.89330527;41.64;88.86068813;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.031008124;0.35282516480000004;14.772607800000001;173;4.9;226;10;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
472;472;29.55018718;42.668;89.19856274;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.012504101;0.4912322164;11.90969181;527;4.9;226;11;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
473;473;29.50125909;42.655;89.20816197;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.011805177;0.4885903597;12.02253819;527;4.9;226;12;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
474;474;28.30237613;41.351000000000006;88.92184963;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.093943834;0.638653338;16.6125412;173;4.9;254;13;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
475;475;28.20338395;41.31;88.91589526;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.107788086;0.687123239;16.56497002;173;4.9;254;14;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
476;476;29.09444799;42.409;89.28821081;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.0751717090000001;0.5181988478;13.72481537;527;4.9;254;15;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
477;477;29.04400962;42.378;89.28077369;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.075842857;0.5137215257000001;13.57347488;527;4.9;254;16;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
478;478;29.02700272;41.915;89.15235969;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9247640370999999;0.4297751486;16.34015083;173;14.1;226;17;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
479;479;29.03286485;41.933;89.1479377;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9201627374;0.423394084;16.30736542;173;14.1;226;18;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
480;480;29.61547664;42.872;89.36052078;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.8811039329000001;0.5048282146;12.51752663;527;14.1;226;19;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
481;481;29.61951467;42.885;89.35549532;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.8790773153;0.503444314;12.176780699999998;527;14.1;226;20;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
482;482;29.06913314;41.941;89.15246737;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9616934061;0.4582343698;15.11471272;173;14.1;254;21;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
483;483;29.0769989;41.955;89.14835168;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9555341601;0.4507380128;14.99424744;173;14.1;254;22;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
484;484;29.6324382;42.885;89.36387327;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.919881165;0.5407452583;10.484375;527;14.1;254;23;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
485;485;29.63500287;42.893;89.36011605;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9182965755;0.5392810106;10.43455219;527;14.1;254;24;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
486;486;29.208507300000004;41.786;88.80650093;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.026532888;0.3401024342;16.13685799;173;14.1;226;25;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
487;487;29.21372558;41.798;88.80284466;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.021644235;0.3348428905;15.99951839;173;14.1;226;26;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
488;488;29.70403709;42.771;89.12238211;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.0029731990000001;0.5013496876;12.67935371;527;14.1;226;27;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
489;489;29.70362409;42.778;89.12070444;DOE1.txt;0.0;18.3;3x1_Lego_hoch;0.9998863339;0.5003918409;12.56951046;527;14.1;226;28;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
490;490;29.23950059;41.79600000000001;88.80955122;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.070299387;0.3778883517;15.32257652;173;14.1;254;29;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
491;491;29.24481254;41.806000000000004;88.80699028;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.069451809;0.3756711185;15.34938145;173;14.1;254;30;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
492;492;29.71532847;42.773999999999994;89.13023812;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.04482758;0.5452319384000001;10.83829975;527;14.1;254;31;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
493;493;29.71730739;42.778999999999996;89.12819342;DOE1.txt;0.0;18.3;3x1_Lego_hoch;1.043769956;0.5447700024000001;10.92014122;527;14.1;254;32;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
494;494;28.88465125;41.856;89.23386361;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7501161098000001;0.44252067799999995;14.60288906;173;4.9;226;33;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
495;495;28.84915065;41.857;89.23844831;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7470035553000001;0.4591149688;14.70363331;173;4.9;226;34;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
496;496;29.52914993;42.826;89.43178476;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7084002495;0.36347737909999994;11.85129642;527;4.9;226;35;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
497;497;29.50012561;42.828;89.43730723;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7080665231000001;0.3635124862;11.74464798;527;4.9;226;36;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
498;498;28.35516754;41.674;89.30510179999999;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.9223273395999999;0.6997151971000001;16.40124512;173;4.9;254;37;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
499;499;28.22986169;41.638000000000005;89.31383819999999;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.9779855609;0.7603080869000001;16.52279663;173;4.9;254;38;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
500;500;29.15491911;42.669;89.50696298;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7612929940000001;0.4031296968;13.51212788;527;4.9;254;39;100.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
501;501;29.07672088;42.643;89.51421605;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.7536297440999999;0.3942789733;13.48430347;527;4.9;254;40;199.4727;26;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
502;502;28.89130375;41.651;88.90737155;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.8996531367;0.3689570725;14.99487877;173;4.9;226;41;100.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
503;503;28.80194252;41.64;88.91720159;DOE1.txt;0.0;29.7;3x1_Lego_hoch;0.89733392;0.4125929177;14.772607800000001;173;4.9;226;42;199.4727;54;90.0;30.0;95.0;48844.43900000001;48844.43900000001;1.980955115;4.0;2.0;142.9;49314.029;1.01;72.13691966;0.5;25.55653642;1500.295927;1.26606374;0.326438634;0.720272244;39.158;70.553;42.941;3.0;1.0;23.0;72.0
